trip_id,arrival_time,departure_time,stop_id,stop_sequence
2035,17:02:00,17:02:00,TRTO,1
2035,17:21:00,17:22:00,GUIL,2
2035,17:38:00,17:40:00,OSHA,3
2035,18:10:00,18:11:00,CBRG,4
2035,18:46:00,18:48:00,BLVL,5
2035,19:23:00,19:25:00,KGON,6
2035,20:08:00,20:09:00,BRKV,7
2035,20:53:00,20:55:00,CWLL,8
2035,21:51:00,21:53:00,DORV,9
2035,22:13:00,22:13:00,MTRL,10
2043,18:02:00,18:02:00,TRTO,1
2043,18:19:00,18:22:00,GUIL,2
2043,18:37:00,18:39:00,OSHA,3
2043,20:16:00,20:20:00,KGON,4
2043,21:45:00,21:47:00,CWLL,5
2043,22:33:00,22:36:00,DORV,6
2043,22:55:00,22:55:00,MTRL,7
2042,18:02:00,18:02:00,TRTO,1
2042,18:19:00,18:22:00,GUIL,2
2042,19:22:00,19:25:00,OSHA,3
2042,21:02:00,21:06:00,KGON,4
2042,22:31:00,22:33:00,CWLL,5
2042,23:19:00,23:22:00,DORV,6
2042,23:41:00,23:41:00,MTRL,7
2044,18:02:00,18:02:00,TRTO,1
2044,18:19:00,18:22:00,GUIL,2
2044,18:37:00,18:39:00,OSHA,3
2044,20:16:00,20:20:00,KGON,4
2044,21:45:00,21:47:00,CWLL,5
2044,22:33:00,22:36:00,DORV,6
2044,22:55:00,22:55:00,MTRL,7
2120,5:25:00,5:25:00,OTTW,1
2120,5:44:00,5:46:00,FALL,2
2120,6:12:00,6:14:00,SMTF,3
2120,6:42:00,6:44:00,BRKV,4
2120,7:25:00,7:28:00,KGON,5
2120,7:50:00,7:51:00,NAPN,6
2120,8:08:00,8:11:00,BLVL,7
2120,8:22:00,8:23:00,TRNJ,8
2120,8:47:00,8:50:00,CBRG,9
2120,9:24:00,9:26:00,OSHA,10
2120,10:54:00,10:54:00,TRTO,11
2122,5:25:00,5:25:00,OTTW,1
2122,5:44:00,5:46:00,FALL,2
2122,6:12:00,6:14:00,SMTF,3
2122,6:42:00,6:44:00,BRKV,4
2122,7:25:00,7:28:00,KGON,5
2122,7:50:00,7:51:00,NAPN,6
2122,8:08:00,8:11:00,BLVL,7
2122,8:22:00,8:23:00,TRNJ,8
2122,8:47:00,8:50:00,CBRG,9
2122,9:24:00,9:26:00,OSHA,10
2122,10:02:00,10:02:00,TRTO,11
1558,4:19:00,4:19:00,OTTW,1
1558,4:36:00,4:38:00,FALL,2
1558,5:04:00,5:05:00,SMTF,3
1558,5:33:00,5:35:00,BRKV,4
1558,6:15:00,6:18:00,KGON,5
1558,6:57:00,7:00:00,BLVL,6
1558,7:32:00,7:35:00,CBRG,7
1558,7:42:00,7:44:00,PHOP,8
1558,8:48:00,8:48:00,TRTO,9
2115,9:38:00,9:38:00,OTTW,1
2115,9:55:00,9:58:00,FALL,2
2115,11:31:00,11:34:00,KGON,3
2115,13:28:00,13:30:00,GUIL,4
2115,13:48:00,13:48:00,TRTO,5
2114,9:38:00,9:38:00,OTTW,1
2114,9:55:00,9:58:00,FALL,2
2114,11:31:00,11:34:00,KGON,3
2114,13:28:00,13:30:00,GUIL,4
2114,14:39:00,14:39:00,TRTO,5
2116,9:38:00,9:38:00,OTTW,1
2116,9:55:00,9:58:00,FALL,2
2116,11:31:00,11:34:00,KGON,3
2116,13:28:00,13:30:00,GUIL,4
2116,13:48:00,13:48:00,TRTO,5
2063,8:34:00,8:34:00,OTTW,1
2063,8:51:00,8:55:00,FALL,2
2063,9:21:00,9:24:00,SMTF,3
2063,9:51:00,9:53:00,BRKV,4
2063,10:33:00,10:36:00,KGON,5
2063,10:56:00,10:57:00,NAPN,6
2063,11:18:00,11:20:00,BLVL,7
2063,11:31:00,11:32:00,TRNJ,8
2063,11:56:00,11:58:00,CBRG,9
2063,12:05:00,12:06:00,PHOP,10
2063,12:35:00,12:38:00,OSHA,11
2063,12:58:00,13:00:00,GUIL,12
2063,14:06:00,14:06:00,TRTO,13
2065,8:34:00,8:34:00,OTTW,1
2065,8:51:00,8:55:00,FALL,2
2065,9:21:00,9:24:00,SMTF,3
2065,9:51:00,9:53:00,BRKV,4
2065,10:33:00,10:36:00,KGON,5
2065,10:56:00,10:57:00,NAPN,6
2065,11:18:00,11:20:00,BLVL,7
2065,11:31:00,11:32:00,TRNJ,8
2065,11:56:00,11:58:00,CBRG,9
2065,12:05:00,12:06:00,PHOP,10
2065,12:35:00,12:38:00,OSHA,11
2065,12:58:00,13:00:00,GUIL,12
2065,13:18:00,13:18:00,TRTO,13
2110,10:24:00,10:24:00,OTTW,1
2110,10:41:00,10:44:00,FALL,2
2110,12:22:00,12:26:00,KGON,3
2110,15:36:00,15:36:00,TRTO,4
2109,10:24:00,10:24:00,OTTW,1
2109,10:41:00,10:44:00,FALL,2
2109,12:22:00,12:26:00,KGON,3
2109,14:48:00,14:48:00,TRTO,4
2092,11:43:00,11:43:00,OTTW,1
2092,12:00:00,12:03:00,FALL,2
2092,13:03:00,13:07:00,BRKV,3
2092,13:30:00,13:31:00,GANA,4
2092,13:53:00,13:57:00,KGON,5
2092,14:36:00,14:39:00,BLVL,6
2092,15:12:00,15:15:00,CBRG,7
2092,15:48:00,15:51:00,OSHA,8
2092,16:14:00,16:15:00,GUIL,9
2092,17:19:00,17:19:00,TRTO,10
2091,11:43:00,11:43:00,OTTW,1
2091,12:00:00,12:03:00,FALL,2
2091,13:03:00,13:07:00,BRKV,3
2091,13:30:00,13:31:00,GANA,4
2091,13:53:00,13:57:00,KGON,5
2091,14:36:00,14:39:00,BLVL,6
2091,15:12:00,15:15:00,CBRG,7
2091,15:48:00,15:51:00,OSHA,8
2091,16:14:00,16:15:00,GUIL,9
2091,16:33:00,16:33:00,TRTO,10
2102,12:23:00,12:23:00,OTTW,1
2102,12:40:00,12:44:00,FALL,2
2102,13:16:00,13:18:00,SMTF,3
2102,13:52:00,13:55:00,BRKV,4
2102,14:19:00,14:21:00,GANA,5
2102,14:41:00,14:45:00,KGON,6
2102,15:25:00,15:28:00,BLVL,7
2102,16:37:00,16:40:00,OSHA,8
2102,16:57:00,17:00:00,GUIL,9
2102,18:08:00,18:08:00,TRTO,10
2104,12:23:00,12:23:00,OTTW,1
2104,12:40:00,12:44:00,FALL,2
2104,13:16:00,13:18:00,SMTF,3
2104,13:52:00,13:55:00,BRKV,4
2104,14:19:00,14:21:00,GANA,5
2104,14:41:00,14:45:00,KGON,6
2104,15:25:00,15:28:00,BLVL,7
2104,16:37:00,16:40:00,OSHA,8
2104,16:57:00,17:00:00,GUIL,9
2104,17:18:00,17:18:00,TRTO,10
2057,14:29:00,14:29:00,OTTW,1
2057,14:51:00,14:57:00,FALL,2
2057,16:34:00,16:37:00,KGON,3
2057,17:16:00,17:18:00,BLVL,4
2057,18:23:00,18:25:00,OSHA,5
2057,19:53:00,19:53:00,TRTO,6
2059,14:29:00,14:29:00,OTTW,1
2059,14:51:00,14:57:00,FALL,2
2059,16:34:00,16:37:00,KGON,3
2059,17:16:00,17:18:00,BLVL,4
2059,18:23:00,18:25:00,OSHA,5
2059,19:03:00,19:03:00,TRTO,6
2086,15:33:00,15:33:00,OTTW,1
2086,15:50:00,15:53:00,FALL,2
2086,16:56:00,16:59:00,BRKV,3
2086,17:40:00,17:44:00,KGON,4
2086,18:06:00,18:07:00,NAPN,5
2086,18:24:00,18:25:00,BLVL,6
2086,18:35:00,18:36:00,TRNJ,7
2086,19:00:00,19:02:00,CBRG,8
2086,19:09:00,19:10:00,PHOP,9
2086,19:35:00,19:37:00,OSHA,10
2086,21:05:00,21:05:00,TRTO,11
2085,15:33:00,15:33:00,OTTW,1
2085,15:50:00,15:53:00,FALL,2
2085,16:56:00,16:59:00,BRKV,3
2085,17:40:00,17:44:00,KGON,4
2085,18:06:00,18:07:00,NAPN,5
2085,18:24:00,18:25:00,BLVL,6
2085,18:35:00,18:36:00,TRNJ,7
2085,19:00:00,19:02:00,CBRG,8
2085,19:09:00,19:10:00,PHOP,9
2085,19:35:00,19:37:00,OSHA,10
2085,20:18:00,20:18:00,TRTO,11
2081,17:48:00,17:48:00,OTTW,1
2081,18:03:00,18:08:00,FALL,2
2081,18:32:00,18:34:00,SMTF,3
2081,18:59:00,19:02:00,BRKV,4
2081,19:58:00,20:01:00,KGON,5
2081,20:33:00,20:35:00,BLVL,6
2081,20:44:00,20:45:00,TRNJ,7
2081,21:07:00,21:08:00,CBRG,8
2081,21:52:00,21:54:00,OSHA,9
2081,22:13:00,22:15:00,GUIL,10
2081,23:22:00,23:22:00,TRTO,11
2083,17:48:00,17:48:00,OTTW,1
2083,18:03:00,18:08:00,FALL,2
2083,18:32:00,18:34:00,SMTF,3
2083,18:59:00,19:02:00,BRKV,4
2083,19:58:00,20:01:00,KGON,5
2083,20:33:00,20:35:00,BLVL,6
2083,20:44:00,20:45:00,TRNJ,7
2083,21:07:00,21:08:00,CBRG,8
2083,21:52:00,21:54:00,OSHA,9
2083,22:13:00,22:15:00,GUIL,10
2083,22:33:00,22:33:00,TRTO,11
2051,16:51:00,16:51:00,OTTW,1
2051,17:08:00,17:10:00,FALL,2
2051,18:51:00,18:53:00,KGON,3
2051,20:37:00,20:39:00,OSHA,4
2051,20:59:00,21:00:00,GUIL,5
2051,21:18:00,21:18:00,TRTO,6
2053,16:51:00,16:51:00,OTTW,1
2053,17:08:00,17:10:00,FALL,2
2053,18:51:00,18:53:00,KGON,3
2053,20:37:00,20:39:00,OSHA,4
2053,20:59:00,21:00:00,GUIL,5
2053,22:07:00,22:07:00,TRTO,6
2052,16:51:00,16:51:00,OTTW,1
2052,17:08:00,17:10:00,FALL,2
2052,18:51:00,18:53:00,KGON,3
2052,20:37:00,20:39:00,OSHA,4
2052,20:59:00,21:00:00,GUIL,5
2052,21:18:00,21:18:00,TRTO,6
2096,6:47:00,6:47:00,TRTO,1
2096,7:04:00,7:07:00,GUIL,2
2096,8:07:00,8:10:00,OSHA,3
2096,8:42:00,8:45:00,CBRG,4
2096,9:17:00,9:20:00,BLVL,5
2096,9:58:00,10:02:00,KGON,6
2096,10:57:00,10:59:00,BRKV,7
2096,11:28:00,11:30:00,SMTF,8
2096,12:00:00,12:03:00,FALL,9
2096,12:20:00,12:20:00,OTTW,10
2098,6:47:00,6:47:00,TRTO,1
2098,7:04:00,7:07:00,GUIL,2
2098,7:22:00,7:26:00,OSHA,3
2098,7:58:00,8:01:00,CBRG,4
2098,8:33:00,8:36:00,BLVL,5
2098,9:14:00,9:18:00,KGON,6
2098,10:13:00,10:15:00,BRKV,7
2098,10:44:00,10:46:00,SMTF,8
2098,11:16:00,11:19:00,FALL,9
2098,11:36:00,11:36:00,OTTW,10
2093,8:32:00,8:32:00,TRTO,1
2093,8:49:00,8:52:00,GUIL,2
2093,9:52:00,9:55:00,OSHA,3
2093,10:25:00,10:27:00,CBRG,4
2093,11:01:00,11:02:00,BLVL,5
2093,11:37:00,11:41:00,KGON,6
2093,12:35:00,12:37:00,BRKV,7
2093,13:06:00,13:07:00,SMTF,8
2093,13:49:00,13:53:00,FALL,9
2093,14:10:00,14:10:00,OTTW,10
2095,8:32:00,8:32:00,TRTO,1
2095,8:49:00,8:52:00,GUIL,2
2095,9:08:00,9:11:00,OSHA,3
2095,9:41:00,9:43:00,CBRG,4
2095,10:17:00,10:18:00,BLVL,5
2095,10:53:00,10:57:00,KGON,6
2095,11:51:00,11:53:00,BRKV,7
2095,12:22:00,12:24:00,SMTF,8
2095,13:05:00,13:09:00,FALL,9
2095,13:26:00,13:26:00,OTTW,10
2123,10:32:00,10:32:00,TRTO,1
2123,10:50:00,10:52:00,GUIL,2
2123,12:59:00,13:01:00,BLVL,3
2123,13:37:00,13:40:00,KGON,4
2123,15:25:00,15:29:00,FALL,5
2123,15:50:00,15:50:00,OTTW,6
2125,10:32:00,10:32:00,TRTO,1
2125,10:50:00,10:52:00,GUIL,2
2125,12:11:00,12:13:00,BLVL,3
2125,12:49:00,12:52:00,KGON,4
2125,14:37:00,14:41:00,FALL,5
2125,15:02:00,15:02:00,OTTW,6
2119,12:17:00,12:17:00,TRTO,1
2119,12:34:00,12:37:00,GUIL,2
2119,13:37:00,13:40:00,OSHA,3
2119,14:08:00,14:09:00,PHOP,4
2119,14:17:00,14:19:00,CBRG,5
2119,14:49:00,14:50:00,TRNJ,6
2119,15:02:00,15:04:00,BLVL,7
2119,15:22:00,15:23:00,NAPN,8
2119,15:43:00,15:46:00,KGON,9
2119,16:06:00,16:07:00,GANA,10
2119,16:34:00,16:36:00,BRKV,11
2119,17:11:00,17:13:00,SMTF,12
2119,17:39:00,17:42:00,FALL,13
2119,18:01:00,18:01:00,OTTW,14
2118,12:17:00,12:17:00,TRTO,1
2118,12:34:00,12:37:00,GUIL,2
2118,12:56:00,12:59:00,OSHA,3
2118,13:27:00,13:28:00,PHOP,4
2118,13:36:00,13:38:00,CBRG,5
2118,14:04:00,14:05:00,TRNJ,6
2118,14:17:00,14:19:00,BLVL,7
2118,14:37:00,14:38:00,NAPN,8
2118,14:58:00,15:01:00,KGON,9
2118,15:21:00,15:22:00,GANA,10
2118,15:49:00,15:51:00,BRKV,11
2118,16:26:00,16:28:00,SMTF,12
2118,16:54:00,16:57:00,FALL,13
2118,17:16:00,17:16:00,OTTW,14
2112,14:17:00,14:17:00,TRTO,1
2112,14:53:00,14:56:00,OSHA,2
2112,16:34:00,16:38:00,KGON,3
2112,17:20:00,17:22:00,BRKV,4
2112,17:50:00,17:52:00,SMTF,5
2112,18:22:00,18:26:00,FALL,6
2112,18:43:00,18:43:00,OTTW,7
2111,14:17:00,14:17:00,TRTO,1
2111,15:37:00,15:40:00,OSHA,2
2111,17:18:00,17:22:00,KGON,3
2111,18:04:00,18:06:00,BRKV,4
2111,18:34:00,18:36:00,SMTF,5
2111,19:06:00,19:10:00,FALL,6
2111,19:27:00,19:27:00,OTTW,7
2113,14:17:00,14:17:00,TRTO,1
2113,14:53:00,14:56:00,OSHA,2
2113,16:34:00,16:38:00,KGON,3
2113,17:20:00,17:22:00,BRKV,4
2113,17:50:00,17:52:00,SMTF,5
2113,18:22:00,18:26:00,FALL,6
2113,18:43:00,18:43:00,OTTW,7
2105,15:32:00,15:32:00,TRTO,1
2105,15:50:00,15:52:00,GUIL,2
2105,16:52:00,16:55:00,OSHA,3
2105,17:26:00,17:28:00,CBRG,4
2105,18:38:00,18:41:00,KGON,5
2105,19:24:00,19:26:00,BRKV,6
2105,20:24:00,20:26:00,FALL,7
2105,20:43:00,20:43:00,OTTW,8
2107,15:32:00,15:32:00,TRTO,1
2107,15:50:00,15:52:00,GUIL,2
2107,16:08:00,16:12:00,OSHA,3
2107,16:43:00,16:45:00,CBRG,4
2107,17:55:00,17:58:00,KGON,5
2107,18:41:00,18:43:00,BRKV,6
2107,19:41:00,19:43:00,FALL,7
2107,20:00:00,20:00:00,OTTW,8
2089,17:32:00,17:32:00,TRTO,1
2089,17:50:00,17:52:00,GUIL,2
2089,18:52:00,18:55:00,OSHA,3
2089,19:20:00,19:21:00,PHOP,4
2089,19:28:00,19:29:00,CBRG,5
2089,19:54:00,19:56:00,TRNJ,6
2089,20:10:00,20:11:00,BLVL,7
2089,20:29:00,20:31:00,NAPN,8
2089,20:50:00,20:53:00,KGON,9
2089,21:37:00,21:39:00,BRKV,10
2089,22:08:00,22:09:00,SMTF,11
2089,22:36:00,22:39:00,FALL,12
2089,22:57:00,22:57:00,OTTW,13
2088,17:32:00,17:32:00,TRTO,1
2088,17:50:00,17:52:00,GUIL,2
2088,18:08:00,18:11:00,OSHA,3
2088,18:36:00,18:37:00,PHOP,4
2088,18:44:00,18:45:00,CBRG,5
2088,19:10:00,19:12:00,TRNJ,6
2088,19:26:00,19:27:00,BLVL,7
2088,19:45:00,19:47:00,NAPN,8
2088,20:06:00,20:09:00,KGON,9
2088,20:53:00,20:55:00,BRKV,10
2088,21:24:00,21:25:00,SMTF,11
2088,21:52:00,21:55:00,FALL,12
2088,22:13:00,22:13:00,OTTW,13
2100,18:32:00,18:32:00,TRTO,1
2100,18:48:00,18:50:00,GUIL,2
2100,19:05:00,19:08:00,OSHA,3
2100,19:33:00,19:35:00,PHOP,4
2100,19:42:00,19:45:00,CBRG,5
2100,20:09:00,20:11:00,TRNJ,6
2100,20:25:00,20:28:00,BLVL,7
2100,20:45:00,20:46:00,NAPN,8
2100,21:05:00,21:08:00,KGON,9
2100,21:29:00,21:30:00,GANA,10
2100,21:53:00,21:55:00,BRKV,11
2100,22:23:00,22:25:00,SMTF,12
2100,22:50:00,22:52:00,FALL,13
2100,23:08:00,23:08:00,OTTW,14
2099,18:32:00,18:32:00,TRTO,1
2099,18:48:00,18:50:00,GUIL,2
2099,19:52:00,19:55:00,OSHA,3
2099,20:20:00,20:22:00,PHOP,4
2099,20:29:00,20:32:00,CBRG,5
2099,20:56:00,20:58:00,TRNJ,6
2099,21:12:00,21:15:00,BLVL,7
2099,21:32:00,21:33:00,NAPN,8
2099,21:52:00,21:55:00,KGON,9
2099,22:16:00,22:17:00,GANA,10
2099,22:40:00,22:42:00,BRKV,11
2099,23:10:00,23:12:00,SMTF,12
2099,23:37:00,23:39:00,FALL,13
2099,23:55:00,23:55:00,OTTW,14
2101,18:32:00,18:32:00,TRTO,1
2101,18:48:00,18:50:00,GUIL,2
2101,19:05:00,19:08:00,OSHA,3
2101,19:33:00,19:35:00,PHOP,4
2101,19:42:00,19:45:00,CBRG,5
2101,20:09:00,20:11:00,TRNJ,6
2101,20:25:00,20:28:00,BLVL,7
2101,20:45:00,20:46:00,NAPN,8
2101,21:05:00,21:08:00,KGON,9
2101,21:29:00,21:30:00,GANA,10
2101,21:53:00,21:55:00,BRKV,11
2101,22:23:00,22:25:00,SMTF,12
2101,22:50:00,22:52:00,FALL,13
2101,23:08:00,23:08:00,OTTW,14
2062,13:17:00,13:17:00,TRTO,1
2062,13:36:00,13:37:00,GUIL,2
2062,14:37:00,14:40:00,OSHA,3
2062,15:12:00,15:14:00,CBRG,4
2062,15:49:00,15:51:00,BLVL,5
2062,16:27:00,16:30:00,KGON,6
2062,18:18:00,18:21:00,FALL,7
2062,18:38:00,18:38:00,OTTW,8
2061,13:17:00,13:17:00,TRTO,1
2061,13:36:00,13:37:00,GUIL,2
2061,13:53:00,13:55:00,OSHA,3
2061,14:27:00,14:29:00,CBRG,4
2061,15:04:00,15:06:00,BLVL,5
2061,15:42:00,15:45:00,KGON,6
2061,17:33:00,17:36:00,FALL,7
2061,17:53:00,17:53:00,OTTW,8
2054,16:32:00,16:32:00,TRTO,1
2054,16:50:00,16:52:00,GUIL,2
2054,17:08:00,17:10:00,OSHA,3
2054,18:15:00,18:16:00,BLVL,4
2054,19:00:00,19:00:00,KGON,5
2054,20:27:00,20:29:00,FALL,6
2054,20:46:00,20:46:00,OTTW,7
2056,16:32:00,16:32:00,TRTO,1
2056,16:50:00,16:52:00,GUIL,2
2056,17:52:00,17:55:00,OSHA,3
2056,19:00:00,19:01:00,BLVL,4
2056,19:45:00,19:45:00,KGON,5
2056,21:12:00,21:14:00,FALL,6
2056,21:31:00,21:31:00,OTTW,7
2055,16:32:00,16:32:00,TRTO,1
2055,16:50:00,16:52:00,GUIL,2
2055,17:08:00,17:10:00,OSHA,3
2055,18:15:00,18:16:00,BLVL,4
2055,19:00:00,19:00:00,KGON,5
2055,20:27:00,20:29:00,FALL,6
2055,20:46:00,20:46:00,OTTW,7
1790,6:50:00,6:50:00,TRTO,1
1790,7:13:00,7:15:00,OAKV,2
1790,7:29:00,7:31:00,ALDR,3
1790,7:55:00,7:59:00,BRTF,4
1790,8:30:00,8:31:00,WDST,5
1790,8:43:00,8:44:00,INGR,6
1790,9:06:00,9:11:00,LNDN,7
1790,9:39:00,9:40:00,GLNC,8
1790,10:18:00,10:19:00,CHAT,9
1790,11:08:00,11:08:00,WDON,10
1782,11:30:00,11:30:00,TRTO,1
1782,11:51:00,11:55:00,OAKV,2
1782,12:09:00,12:13:00,ALDR,3
1782,12:40:00,12:42:00,BRTF,4
1782,13:09:00,13:10:00,WDST,5
1782,13:38:00,13:45:00,LNDN,6
1782,14:50:00,14:54:00,CHAT,7
1782,15:45:00,15:45:00,WDON,8
1897,16:15:00,16:15:00,TRTO,1
1897,16:50:00,16:52:00,ALDR,2
1897,17:20:00,17:22:00,BRTF,3
1897,17:48:00,17:49:00,WDST,4
1897,18:27:00,18:27:00,LNDN,5
1779,17:22:00,17:22:00,TRTO,1
1779,17:45:00,17:48:00,OAKV,2
1779,18:01:00,18:04:00,ALDR,3
1779,18:33:00,18:36:00,BRTF,4
1779,19:04:00,19:06:00,WDST,5
1779,19:19:00,19:20:00,INGR,6
1779,19:47:00,19:53:00,LNDN,7
1779,20:21:00,20:22:00,GLNC,8
1779,20:55:00,20:58:00,CHAT,9
1779,21:50:00,21:50:00,WDON,10
1767,19:45:00,19:45:00,TRTO,1
1767,20:07:00,20:09:00,OAKV,2
1767,20:22:00,20:23:00,ALDR,3
1767,20:50:00,20:51:00,BRTF,4
1767,21:17:00,21:18:00,WDST,5
1767,21:30:00,21:31:00,INGR,6
1767,21:52:00,21:57:00,LNDN,7
1767,22:25:00,22:26:00,GLNC,8
1767,22:57:00,22:59:00,CHAT,9
1767,23:44:00,23:44:00,WDON,10
1794,5:35:00,5:35:00,WDON,1
1794,6:19:00,6:23:00,CHAT,2
1794,7:25:00,7:35:00,LNDN,3
1794,7:55:00,7:57:00,INGR,4
1794,8:08:00,8:12:00,WDST,5
1794,8:44:00,8:48:00,BRTF,6
1794,9:25:00,9:31:00,ALDR,7
1794,9:43:00,9:46:00,OAKV,8
1794,10:10:00,10:10:00,TRTO,9
1901,6:25:00,6:25:00,LNDN,1
1901,6:53:00,6:55:00,WDST,2
1901,7:23:00,7:27:00,BRTF,3
1901,8:35:00,8:35:00,TRTO,4
1787,8:37:00,8:37:00,WDON,1
1787,9:19:00,9:23:00,CHAT,2
1787,9:59:00,10:00:00,GLNC,3
1787,10:33:00,10:41:00,LNDN,4
1787,11:01:00,11:02:00,INGR,5
1787,11:17:00,11:20:00,WDST,6
1787,11:49:00,11:52:00,BRTF,7
1787,12:23:00,12:26:00,ALDR,8
1787,12:39:00,12:41:00,OAKV,9
1787,13:05:00,13:05:00,TRTO,10
1774,13:46:00,13:46:00,WDON,1
1774,14:28:00,14:31:00,CHAT,2
1774,15:03:00,15:04:00,GLNC,3
1774,15:38:00,15:44:00,LNDN,4
1774,16:39:00,16:41:00,BRTF,5
1774,17:10:00,17:14:00,ALDR,6
1774,17:27:00,17:29:00,OAKV,7
1774,17:53:00,17:53:00,TRTO,8
1771,17:40:00,17:40:00,WDON,1
1771,18:24:00,18:28:00,CHAT,2
1771,18:59:00,19:00:00,GLNC,3
1771,19:32:00,19:38:00,LNDN,4
1771,19:57:00,19:58:00,INGR,5
1771,20:08:00,20:10:00,WDST,6
1771,20:39:00,20:41:00,BRTF,7
1771,21:09:00,21:11:00,ALDR,8
1771,21:24:00,21:26:00,OAKV,9
1771,21:50:00,21:50:00,TRTO,10
2024,17:40:00,17:40:00,TRTO,1
2024,18:00:00,18:01:00,MALT,2
2024,18:12:00,18:14:00,BRMP,3
2024,18:24:00,18:26:00,GEOR,4
2024,18:49:00,18:51:00,GUEL,5
2024,19:16:00,19:18:00,KITC,6
2024,19:57:00,19:59:00,STRF,7
2024,20:25:00,20:27:00,SMYS,8
2024,21:13:00,21:18:00,LNDN,9
2024,21:39:00,21:41:00,STRR,10
2024,22:07:00,22:09:00,WYOM,11
2024,22:24:00,22:24:00,SARN,12
2023,17:40:00,17:40:00,TRTO,1
2023,18:00:00,18:01:00,MALT,2
2023,18:12:00,18:14:00,BRMP,3
2023,18:24:00,18:26:00,GEOR,4
2023,18:49:00,18:51:00,GUEL,5
2023,19:16:00,19:18:00,KITC,6
2023,19:57:00,19:59:00,STRF,7
2023,20:25:00,20:27:00,SMYS,8
2023,21:13:00,21:18:00,LNDN,9
2023,21:39:00,21:41:00,STRR,10
2023,22:07:00,22:09:00,WYOM,11
2023,22:24:00,22:24:00,SARN,12
2025,17:40:00,17:40:00,TRTO,1
2025,18:00:00,18:01:00,MALT,2
2025,18:12:00,18:14:00,BRMP,3
2025,18:24:00,18:26:00,GEOR,4
2025,18:49:00,18:51:00,GUEL,5
2025,19:16:00,19:18:00,KITC,6
2025,19:57:00,19:59:00,STRF,7
2025,20:25:00,20:27:00,SMYS,8
2025,21:13:00,21:18:00,LNDN,9
2025,21:39:00,21:41:00,STRR,10
2025,22:07:00,22:09:00,WYOM,11
2025,22:24:00,22:24:00,SARN,12
2026,8:40:00,8:40:00,SARN,1
2026,8:55:00,8:56:00,WYOM,2
2026,9:27:00,9:29:00,STRR,3
2026,9:52:00,9:54:00,LNDN,4
2026,10:45:00,10:46:00,SMYS,5
2026,11:14:00,11:16:00,STRF,6
2026,12:02:00,12:04:00,KITC,7
2026,12:24:00,12:26:00,GUEL,8
2026,12:47:00,12:49:00,GEOR,9
2026,12:59:00,13:01:00,BRMP,10
2026,13:11:00,13:13:00,MALT,11
2026,13:38:00,13:38:00,TRTO,12
2028,8:40:00,8:40:00,SARN,1
2028,8:55:00,8:56:00,WYOM,2
2028,9:27:00,9:29:00,STRR,3
2028,9:52:00,9:54:00,LNDN,4
2028,10:45:00,10:46:00,SMYS,5
2028,11:14:00,11:16:00,STRF,6
2028,12:02:00,12:04:00,KITC,7
2028,12:24:00,12:26:00,GUEL,8
2028,12:47:00,12:49:00,GEOR,9
2028,12:59:00,13:01:00,BRMP,10
2028,13:11:00,13:13:00,MALT,11
2028,13:38:00,13:38:00,TRTO,12
2027,8:40:00,8:40:00,SARN,1
2027,8:55:00,8:56:00,WYOM,2
2027,9:27:00,9:29:00,STRR,3
2027,9:52:00,9:54:00,LNDN,4
2027,10:45:00,10:46:00,SMYS,5
2027,11:14:00,11:16:00,STRF,6
2027,12:02:00,12:04:00,KITC,7
2027,12:24:00,12:26:00,GUEL,8
2027,12:47:00,12:49:00,GEOR,9
2027,12:59:00,13:01:00,BRMP,10
2027,13:11:00,13:13:00,MALT,11
2027,13:38:00,13:38:00,TRTO,12
1267,9:00:00,9:00:00,SUDB,1
1267,9:10:00,9:10:00,AZIL,2
1267,9:15:00,9:15:00,CHEL,3
1267,9:19:00,9:19:00,LARC,4
1267,9:30:00,9:30:00,LEVA,5
1267,9:45:00,9:50:00,CART,6
1267,10:05:00,10:05:00,BENN,7
1267,10:12:00,10:12:00,STRL,8
1267,10:25:00,10:25:00,POGA,9
1267,10:30:00,10:30:00,SHEA,10
1267,10:40:00,10:40:00,FRKS,11
1267,10:50:00,10:50:00,MTGM,12
1267,10:55:00,10:55:00,SNKR,13
1267,11:20:00,11:20:00,BISC,14
1267,11:30:00,11:30:00,RBRT,15
1267,11:45:00,11:45:00,RAMS,16
1267,12:05:00,12:05:00,WOMR,17
1267,12:20:00,12:20:00,SULT,18
1267,12:35:00,12:35:00,KORM,19
1267,12:40:00,12:40:00,KINO,20
1267,12:55:00,12:55:00,NEME,21
1267,13:05:00,13:05:00,DEVN,22
1267,13:20:00,13:35:00,CHAP,23
1267,13:50:00,13:50:00,ESHR,24
1267,14:00:00,14:00:00,MUSK,25
1267,14:10:00,14:10:00,NICH,26
1267,14:30:00,14:30:00,BOLK,27
1267,14:45:00,14:45:00,DALT,28
1267,15:10:00,15:10:00,MSBI,29
1267,15:30:00,15:30:00,LOCH,30
1267,15:50:00,15:50:00,FRNZ,31
1267,16:00:00,16:00:00,SWAN,32
1267,16:25:00,16:25:00,GIRD,33
1267,16:35:00,16:35:00,AMYO,34
1267,16:50:00,16:50:00,OBRI,35
1267,17:05:00,17:05:00,WHTR,36
1391,7:00:00,7:00:00,WHTR,1
1391,7:15:00,7:15:00,OBRI,2
1391,7:35:00,7:35:00,AMYO,3
